league,season,team,player,nation,age,born,preferred_foot,pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
ENG-Premier League,2022 - 2023,Tottenham,Harry Kane,ENG,29,1993,Right,ST,0.5536921,0.0365613,0.51774246,0.027829556,-0.21065599,0.341735,0.5690899,-0.088211425,0.2154016,0.10436736
ENG-Premier League,2022 - 2023,Tottenham,Ivan Perišić,CRO,33,1989,Right,RW,-0.2918297,-0.48872653,-0.09175209,-0.011379571,0.67165226,-0.032968964,-0.4635031,0.40175325,-0.2058844,-0.41733167
ENG-Premier League,2022 - 2023,Tottenham,Oliver Skipp,ENG,21,2000,Right,CDM,-0.11894157,-0.26712,-0.15075454,0.64811426,0.689626,-0.0017581191,-0.61451346,-0.40105537,0.08586749,-0.0064436924
ENG-Premier League,2022 - 2023,Tottenham,Pedro Porro,ESP,22,1999,Right,RB,-0.38968,-0.53736985,-0.073511615,0.34450698,0.63459593,0.0802457,-0.4389817,-0.35933226,-0.12020499,-0.279857
ENG-Premier League,2022 - 2023,Tottenham,Richarlison,BRA,25,1997,Right,ST,-0.63618803,-0.2627496,-0.34430385,0.35257936,0.74205756,-0.20969228,-0.33798128,-0.20095891,0.15004574,-0.3854797
ENG-Premier League,2022 - 2023,Tottenham,Rodrigo Bentancur,URU,25,1997,Right,CDM,-0.154783,-0.0881821,0.27369946,0.34494546,0.5993595,-0.06447496,-0.49096307,-0.45280403,-0.23054665,0.003934123
ENG-Premier League,2022 - 2023,West Ham,Aaron Cresswell,ENG,32,1989,Left,CB,-0.078114204,-0.5368467,-0.43795598,0.60962725,0.5122756,0.25602207,-0.42733282,0.009399752,-0.2519116,-0.091214806
ENG-Premier League,2022 - 2023,West Ham,Declan Rice,ENG,23,1999,Right,CDM,0.42446306,-0.28700542,0.3431126,0.58627415,0.11426714,-0.15016909,-0.45702463,0.22723413,-0.14773123,-0.007426388
ENG-Premier League,2022 - 2023,West Ham,Gianluca Scamacca,ITA,23,1999,Right,ST,-0.62353736,-0.08107769,-0.15374176,0.53454417,0.6491379,0.29576695,-0.37596282,-0.34498075,0.45851737,-0.44251633
ENG-Premier League,2022 - 2023,West Ham,Jarrod Bowen,ENG,25,1996,Left,RM,0.09487722,-0.48914936,0.049652986,0.46358374,0.68383497,-0.3175944,0.092884235,0.327034,0.1773859,-0.3108604
ENG-Premier League,2022 - 2023,West Ham,Lucas Paquetá,BRA,24,1997,Left,CM,0.13771677,-0.32839108,0.008896915,0.39651924,0.46405017,-0.38866585,-0.33751675,-0.2095778,0.0415607,-0.33182636
ENG-Premier League,2022 - 2023,West Ham,Nayef Aguerd,MAR,26,1996,Left,CB,-0.25603193,0.28084844,-0.16107616,0.59847426,0.5310739,0.5023955,-0.6432664,0.02423512,-0.12342221,-0.17307498
ENG-Premier League,2022 - 2023,West Ham,Pablo Fornals,ESP,26,1996,Right,CDM,-0.17544399,-0.39295587,-0.11559076,0.54939675,0.60071236,0.06365499,-0.34615663,-0.2612793,-0.036301266,-0.1567362
ENG-Premier League,2022 - 2023,West Ham,Saïd Benrahma,ALG,26,1995,Right,LW,-0.02585373,-0.5771451,-0.33335626,0.4629474,0.65049267,-0.06297296,-0.007955313,0.018565642,0.49713394,0.121473245
ENG-Premier League,2022 - 2023,West Ham,Thilo Kehrer,GER,25,1996,Right,CB,0.040789038,-0.109040074,-0.28579766,0.44182914,0.6393196,-0.082689494,-0.66385734,-0.09226127,-0.07552034,-0.2033773
ENG-Premier League,2022 - 2023,West Ham,Tomáš Souček,CZE,27,1995,Right,CDM,0.0032860443,0.018341223,-0.056806184,0.4982918,0.6638066,-0.30476046,-0.29636666,0.043485902,-0.43879378,-0.605006
ENG-Premier League,2022 - 2023,Wolves,Adama Traoré,ESP,26,1996,Right,RM,-0.47145694,-0.33287063,0.0302598,0.6273499,0.67135394,0.33807284,-0.3415472,0.23641081,0.35923478,-0.13517557
ENG-Premier League,2022 - 2023,Wolves,Daniel Podence,POR,26,1995,Right,RW,-0.17382786,-0.454039,0.029747404,0.65659815,0.6878546,0.11639403,-0.103295565,-0.2669573,0.008587913,-0.16686624
ENG-Premier League,2022 - 2023,Wolves,Hugo Bueno,ESP,19,2002,Left,LB,-0.37160295,-0.46397984,-0.2603049,0.61297596,0.77952087,0.063831314,-0.64320016,-0.07115465,-0.06987939,-0.15885173
ENG-Premier League,2022 - 2023,Wolves,João Moutinho,POR,35,1986,Right,CM,-0.1161689,-0.46678078,-0.3287282,0.52301264,0.5135985,-0.17277208,-0.44154856,-0.18328278,-0.16142282,-0.29351196
ENG-Premier League,2022 - 2023,Wolves,Mario Lemina,GAB,28,1993,Right,CDM,-0.15974113,-0.21889047,-0.3572249,0.55060834,0.6661065,-0.08935793,-0.7277962,-0.407224,0.14095029,-0.2997779
ENG-Premier League,2022 - 2023,Wolves,Matheus Cunha,BRA,23,1999,Right,CAM,-0.4828027,-0.17210026,-0.2860575,0.56534886,0.72691894,0.21965744,-0.42085397,-0.37883735,0.44703004,-0.2843077
ENG-Premier League,2022 - 2023,Wolves,Matheus Nunes,POR,23,1998,Right,RB,-0.076167226,-0.32610473,0.10749556,0.6954228,0.5473998,-0.28537932,-0.44812164,0.1906879,0.09839868,-0.29163462
ENG-Premier League,2022 - 2023,Wolves,Pedro Neto,POR,22,2000,Left,RM,-0.5867903,-0.53712374,-0.5003214,0.7194227,0.7295241,0.16718861,-0.44459167,-0.21638186,0.13258828,-0.15989721
ENG-Premier League,2022 - 2023,Wolves,Rayan Aït-Nouri,ALG,21,2001,Left,LB,-0.5002113,-0.40014124,-0.14073713,0.7210173,0.74266136,0.05977459,-0.62637275,-0.20559897,0.05926776,-0.03812587
ENG-Premier League,2022 - 2023,Wolves,Rúben Neves,POR,25,1997,Right,CDM,0.79245496,-0.13060006,0.036108382,0.26880074,-0.22056836,-0.15259701,-0.20458904,-0.11782401,-0.0021747241,-0.49439016
ESP-La Liga,2022 - 2023,Almería,Chumi,ESP,23,1999,Right,CB,-0.19347507,0.0061892984,-0.07192815,0.6066928,0.741651,0.2609049,-0.56381935,-0.3339399,-0.31573167,0.10066069
ESP-La Liga,2022 - 2023,Almería,El Bilal Touré,MLI,20,2001,Right,ST,-0.6974342,0.17631476,-0.22699498,0.25764686,0.6768586,0.19281012,0.033509128,-0.32622707,0.12225424,0.18117075
ESP-La Liga,2022 - 2023,Almería,Largie Ramazani,BEL,21,2001,Right,LM,-0.3375304,-0.4054902,-0.16202955,0.58337796,0.79435736,-0.047927245,-0.1527578,-0.28624228,0.36294928,-0.18493211
ESP-La Liga,2022 - 2023,Almería,Lucas Robertone,ARG,25,1997,Right,CM,0.1214569,-0.47203115,0.016753623,0.20564169,0.4661817,-0.1540886,-0.35160494,0.017332133,-0.16853103,-0.36148363
ESP-La Liga,2022 - 2023,Almería,Luis Javier Suárez,COL,24,1997,Right,ST,-0.35433808,-0.17787921,-0.118365094,0.21746045,0.72637165,-0.05602315,-0.2805174,-0.18705086,0.13755983,-0.27067274
ESP-La Liga,2022 - 2023,Almería,Léo Baptistão,BRA,29,1992,Right,RM,-0.20541538,-0.17208329,-0.016119337,0.53844506,0.65114427,-0.02852194,-0.2316516,-0.19286142,0.061785813,-0.35661876
ESP-La Liga,2022 - 2023,Almería,Samu Costa,POR,21,2000,Left,CDM,-0.019289777,-0.25991425,-0.16097064,0.4762809,0.5811565,-0.18298312,-0.53121835,-0.17266479,-0.25012597,-0.39048716
ESP-La Liga,2022 - 2023,Almería,Álex Centelles,ESP,24,1997,Left,LB,-0.49752885,-0.41173422,-0.22054416,0.3663773,0.7460207,0.33223382,-0.6644842,-0.3565726,-0.1592053,-0.22258343
ESP-La Liga,2022 - 2023,Athletic Club,Iñaki Williams,GHA,28,1994,Right,RM,-0.30246902,-0.17407835,0.10458625,0.4385434,0.6351872,0.17716494,0.2943778,0.46694812,0.45786116,0.11225558
ESP-La Liga,2022 - 2023,Athletic Club,Nico Williams,ESP,20,2002,Right,LM,-0.24029103,-0.6647768,0.57219845,0.52906954,0.65719235,-0.046397436,-0.17201056,0.5328678,0.32002085,0.088606514
ESP-La Liga,2022 - 2023,Athletic Club,Raúl García,ESP,36,1986,Right,ST,-0.62089884,-0.172383,-0.41633666,0.2726234,0.6457095,-0.12633982,-0.21207964,-0.38288265,0.40530813,-0.570862
ESP-La Liga,2022 - 2023,Athletic Club,Yuri Berchiche,ESP,32,1990,Left,LB,0.02423343,-0.36168098,-0.024348272,0.6136034,0.47181645,-0.097807124,-0.50721854,0.115692765,-0.2984084,-0.14125288
ESP-La Liga,2022 - 2023,Athletic Club,Álex Berenguer,ESP,27,1995,Right,LM,-0.15580393,-0.5629334,0.21828213,0.72370803,0.61595726,-0.09154634,-0.13237238,0.1204388,0.029923433,-0.473141
ESP-La Liga,2022 - 2023,Atlético Madrid,Antoine Griezmann,FRA,31,1991,Left,ST,0.09329365,-0.5089621,0.6812602,-0.5860352,-0.20577933,-0.5683153,0.12526347,0.17610665,-0.47524709,-0.25082073
ESP-La Liga,2022 - 2023,Atlético Madrid,José María Giménez,URU,27,1995,Right,CB,0.12428316,0.33166316,-0.35702726,0.55505323,0.32940125,0.26376674,-0.65271527,-0.09454953,-0.35001713,-0.26309443
ESP-La Liga,2022 - 2023,Atlético Madrid,Koke,ESP,30,1992,Right,CM,0.19312222,-0.38321072,-0.3247197,0.46356356,0.4461449,-0.41656506,-0.5858407,-0.07264729,-0.38464013,0.03564879
ESP-La Liga,2022 - 2023,Atlético Madrid,Marcos Llorente,ESP,27,1995,Right,RB,-0.3389658,-0.35326442,-0.14532962,0.5726735,0.57242495,-0.118023686,-0.37595344,0.11286788,-0.100256026,-0.16283605
ESP-La Liga,2022 - 2023,Atlético Madrid,Mario Hermoso,ESP,27,1995,Left,CB,-0.047256622,-0.09815229,-0.16400254,0.32965845,0.35685536,0.22749619,-0.4780399,-0.1048024,-0.21550113,0.10914053
ESP-La Liga,2022 - 2023,Atlético Madrid,Nahuel Molina,ARG,24,1998,Right,RB,0.084366605,-0.4725123,0.2792465,0.60981935,0.49061257,-0.024405379,-0.26817155,0.12615249,-0.5681579,-0.07215442
ESP-La Liga,2022 - 2023,Atlético Madrid,Rodrigo De Paul,ARG,28,1994,Right,CM,-0.11941766,-0.49020088,-0.12530695,0.097702384,0.3211269,-0.12290639,-0.4741405,-0.10481823,-0.13821793,-0.014580943
ESP-La Liga,2022 - 2023,Atlético Madrid,Stefan Savić,MNE,31,1991,Right,CB,-0.03728026,0.24533975,-0.3483681,0.7337384,0.38540635,0.11678042,-0.82638717,-0.067769416,-0.10080376,-0.23208676
ESP-La Liga,2022 - 2023,Atlético Madrid,Thomas Lemar,FRA,26,1995,Left,CM,-0.26603138,-0.48653498,-0.21234518,0.37598413,0.64000267,-0.119042724,-0.5303538,-0.25684437,0.0009925585,0.06912715
ESP-La Liga,2022 - 2023,Atlético Madrid,Yannick Carrasco,BEL,28,1993,Right,LW,-0.18518852,-0.53746957,0.11240416,0.5369873,0.56147057,-0.30584598,-0.035424665,0.23535235,0.2230463,0.23175265
ESP-La Liga,2022 - 2023,Barcelona,Andreas Christensen,DEN,26,1996,Right,CB,-0.19185859,0.10272023,-0.675506,0.57105386,0.34104317,0.19597921,-0.48773804,-0.09411518,-0.6327448,0.3442453
ESP-La Liga,2022 - 2023,Barcelona,Ansu Fati,ESP,19,2002,Right,LM,-0.45705047,-0.19008215,-0.09156873,0.33121094,0.49058655,-0.34094495,-0.052746795,-0.15682659,0.103856474,0.07588426
ESP-La Liga,2022 - 2023,Barcelona,Eric García,ESP,21,2001,Right,CB,-0.19595262,-0.042365327,-0.32922623,0.62420744,0.39115664,0.0956053,-0.4667226,-0.16210656,-0.292416,0.22940244
ESP-La Liga,2022 - 2023,Barcelona,Ferrán Torres,ESP,22,2000,Right,LW,-0.45588502,-0.33523554,-0.1740946,0.4519918,0.483813,0.11903715,-0.14756666,-0.004948747,0.1599762,-0.09262338
ESP-La Liga,2022 - 2023,Barcelona,Frenkie de Jong,NED,25,1997,Right,CM,-0.066930294,-0.55458516,0.07643326,0.45431226,0.03710391,-0.26163754,-0.4660293,0.34318155,-0.18532126,0.52367586
ESP-La Liga,2022 - 2023,Barcelona,Gavi,ESP,17,2004,Right,CM,-0.01239079,-0.33255413,-0.060080495,0.4718318,0.56570506,-0.34258118,-0.31948176,0.07577911,-0.15370813,0.024424208
ESP-La Liga,2022 - 2023,Barcelona,Jordi Alba,ESP,33,1989,Left,LB,-0.4377522,-0.66440684,-0.1202718,0.45092338,0.30933768,0.23361,-0.45048085,-0.13539626,-0.3849676,0.044603795
ESP-La Liga,2022 - 2023,Barcelona,Jules Koundé,FRA,23,1998,Right,RB,-0.04627473,-0.25249606,-0.13868155,0.41461277,0.34552556,-0.021253748,-0.52181876,0.18115897,-0.29088727,0.32939795
ESP-La Liga,2022 - 2023,Barcelona,Marcos Alonso,ESP,31,1990,Left,CB,-0.3255436,0.010894454,-0.1897848,0.6025875,0.3753585,0.35154107,-0.6961359,-0.045577776,0.016005985,0.10352527
ESP-La Liga,2022 - 2023,Barcelona,Ousmane Dembélé,FRA,25,1997,Left,ST,-0.48655698,-0.7219581,0.145347,-0.02461725,0.58493155,-0.16861416,-0.24901052,0.05150002,0.26736575,0.3255063
ESP-La Liga,2022 - 2023,Barcelona,Pedri,ESP,19,2002,Right,CM,-0.24558459,-0.532677,0.12756689,0.6948667,0.13965324,-0.13387826,-0.25691345,-0.15257291,-0.23410876,0.23827174
ESP-La Liga,2022 - 2023,Barcelona,Raphinha,BRA,25,1996,Left,LM,-0.51989007,-0.7025209,0.13558958,0.24000844,0.18268651,-0.14283334,0.099286415,0.37440735,0.14749748,-0.32178468
ESP-La Liga,2022 - 2023,Barcelona,Robert Lewandowski,POL,33,1988,Right,ST,-0.5212914,0.28573626,0.39949858,-0.1076671,0.021560734,-0.46772686,0.57071245,0.31384692,0.039033208,-0.14908896
ESP-La Liga,2022 - 2023,Barcelona,Ronald Araújo,URU,23,1999,Right,CB,-0.16350578,-0.04149386,-0.45530963,0.39894044,0.37940925,-0.055519436,-0.58313537,0.120487586,-0.028095206,0.026780868
ESP-La Liga,2022 - 2023,Barcelona,Sergi Roberto,ESP,30,1992,Right,CDM,-0.27265507,-0.2662421,-0.12152317,0.50652826,0.54810184,-0.0222117,-0.38441545,-0.3386414,-0.21134718,0.29729697
ESP-La Liga,2022 - 2023,Barcelona,Sergio Busquets,ESP,34,1988,Right,CDM,0.11150311,-0.3899717,-0.26241887,0.36542666,0.2547596,-0.39079085,-0.6449931,-0.047797956,-0.26306114,-0.048008535
ESP-La Liga,2022 - 2023,Betis,Aitor Ruibal,ESP,26,1996,Right,RB,-0.28898028,-0.4918074,-0.0317703,0.7616259,0.65438974,-0.08852185,-0.56821513,0.0057668234,0.0062957243,-0.3697315
ESP-La Liga,2022 - 2023,Betis,Borja Iglesias,ESP,29,1993,Right,ST,-0.17311153,0.3759061,-0.4531172,0.18977226,0.6226031,0.14961359,0.3016285,-0.20430867,0.39302853,0.36108953
ESP-La Liga,2022 - 2023,Betis,Guido Rodríguez,ARG,28,1994,Right,CDM,0.44891164,-0.19495289,0.31302333,0.7782086,0.41981307,-0.62859267,-0.7162873,-0.2189276,-0.4401743,-0.52462316
ESP-La Liga,2022 - 2023,Betis,Juan Miranda,ESP,22,2000,Left,LB,-0.36059764,-0.35841656,-0.07140637,0.4100747,0.48845538,0.28593984,-0.38750586,-0.12112349,-0.10842686,-0.35058686
ESP-La Liga,2022 - 2023,Betis,Juanmi,ESP,29,1993,Right,ST,-0.5369421,-0.2292659,-0.23902155,0.64728194,0.7068708,-0.09311947,-0.281057,-0.56727767,0.033902213,0.00261867
ESP-La Liga,2022 - 2023,Betis,Luiz Felipe,ITA,25,1997,Right,CB,0.0023624722,0.20725587,-0.4718288,0.6774368,0.60512525,0.18364891,-0.6753517,-0.14234096,-0.2011978,-0.35499722
ESP-La Liga,2022 - 2023,Betis,Rodri,ESP,22,2000,Right,CDM,-0.26387826,-0.2806939,-0.08432189,0.3672333,0.5453957,-0.034708645,-0.43952096,0.017986402,0.052131094,0.17693457
ESP-La Liga,2022 - 2023,Betis,Álex Moreno,ESP,29,1993,Left,LB,-0.3989836,-0.46117982,-0.29906234,0.42849076,0.8257383,-0.0835688,-0.6434275,-0.05658032,-0.10451357,-0.16071656
ESP-La Liga,2022 - 2023,Celta Vigo,Fran Beltrán,ESP,23,1999,Right,CM,0.17468563,-0.4611299,-0.2915732,0.58148795,0.47528017,-0.21592546,-0.56500167,-0.022786088,-0.17312214,0.082102634
ESP-La Liga,2022 - 2023,Celta Vigo,Franco Cervi,ARG,28,1994,Left,LM,-0.15796332,-0.5095905,0.0092307255,0.47482172,0.7622326,-0.41273975,-0.53306425,-0.006092879,-0.2349073,-0.5144015
ESP-La Liga,2022 - 2023,Celta Vigo,Iago Aspas,ESP,34,1987,Left,RW,-0.033267614,-0.295199,-0.16277418,0.46225873,0.21409447,0.19984415,0.16156597,0.098645136,0.032104906,0.22957154
ESP-La Liga,2022 - 2023,Celta Vigo,Javi Galán,ESP,27,1994,Left,LB,0.3133899,-0.78700954,0.62127626,0.5773481,0.4915385,-0.5161489,-0.64888173,0.6333613,-0.21097998,-0.16590932
ESP-La Liga,2022 - 2023,Celta Vigo,Joseph Aidoo,GHA,26,1995,Right,CB,0.3830584,0.38809225,-0.17103298,0.6204619,0.24611,0.47124133,-0.712851,-0.097963974,-0.3926022,-0.054776117
ESP-La Liga,2022 - 2023,Celta Vigo,Jørgen Strand Larsen,NOR,22,2000,Right,ST,-0.33150372,0.0044032703,-0.18745032,0.2407523,0.7360257,-0.076638825,-0.19546987,-0.06180771,0.117194794,-0.3070695
ESP-La Liga,2022 - 2023,Celta Vigo,Luca de la Torre,USA,24,1998,Right,CM,-0.18483548,-0.36861145,-0.31355768,0.4913788,0.73080426,-0.16969351,-0.4942207,-0.11412273,0.0378736,-0.05473333
ESP-La Liga,2022 - 2023,Celta Vigo,Unai Núñez,ESP,25,1997,Right,CB,0.46138164,0.24649864,-0.27165544,0.6930056,0.06655778,0.105795324,-0.72076356,0.2723087,-0.17444664,-0.15732828
ESP-La Liga,2022 - 2023,Cádiz,Alfonso Espino,URU,30,1992,Left,LB,0.23333333,-0.55429876,0.21565767,0.43719754,0.68301314,-0.17869711,-0.55610335,0.23600718,-0.35754323,-0.6791109
ESP-La Liga,2022 - 2023,Cádiz,Brian Ocampo,URU,23,1999,Right,LM,-0.37665105,-0.44089797,-0.1999688,0.5688065,0.7850455,0.22055572,-0.5339221,-0.26060376,0.18809134,-0.15325902
ESP-La Liga,2022 - 2023,Cádiz,Iván Alejo,ESP,27,1995,Right,RM,-0.30875903,-0.42460674,-0.12029319,0.5716694,0.7959451,0.19661017,-0.43136972,0.0249039,0.13826506,-0.59259605
ESP-La Liga,2022 - 2023,Cádiz,Luis Hernández,ESP,33,1989,Right,CB,0.21281394,0.055572636,-0.30460826,0.6090081,0.41206095,0.42910418,-0.58060586,0.20361748,0.010409962,-0.4044111
ESP-La Liga,2022 - 2023,Cádiz,Sergi Guardiola,ESP,31,1991,Left,ST,-0.5618766,-0.09029137,-0.28729078,0.57785505,0.71984154,0.19582655,-0.26497865,-0.32703167,0.35532385,-0.23945744
ESP-La Liga,2022 - 2023,Cádiz,Víctor Chust,ESP,22,2000,Right,CB,-0.61952186,0.2970306,-0.34326094,0.5602506,0.65808034,0.5035273,-0.48821566,-0.4748903,-0.31421888,0.26710346
ESP-La Liga,2022 - 2023,Cádiz,Álex Fernández,ESP,29,1992,Right,CM,-0.18409574,-0.19114706,-0.39383483,0.5917763,0.5301332,0.15793583,-0.262477,-0.25200993,0.049016017,0.08106554
ESP-La Liga,2022 - 2023,Elche,Enzo Roco,CHI,29,1992,Right,CB,-0.13431342,0.13399659,-0.45300972,0.65055925,0.58888716,0.12875822,-0.60158527,-0.14457302,-0.03699417,-0.35337898
ESP-La Liga,2022 - 2023,Elche,Ezequiel Ponce,ARG,25,1997,Right,ST,-0.4862319,-0.07655115,-0.34992477,0.5680812,0.74122703,0.16744877,-0.16149537,-0.361921,0.14891542,-0.0940063
ESP-La Liga,2022 - 2023,Elche,Josan,ESP,32,1989,Right,RM,-0.40062827,-0.4103279,-0.112039156,0.34784928,0.78834325,-0.0039577875,-0.64320064,-0.292759,0.016722443,-0.015029314
ESP-La Liga,2022 - 2023,Elche,Lisandro Magallán,ARG,28,1993,Right,CB,-0.5017707,0.12872526,-0.4651677,0.6669219,0.6477267,0.23217376,-0.78643966,-0.2298141,0.2976273,-0.28577012
ESP-La Liga,2022 - 2023,Elche,Lucas Boyé,ARG,26,1996,Right,ST,-0.015253027,0.0016893758,0.22951262,0.56925046,0.620011,-0.37298664,-0.24702792,0.20731615,0.38894466,-0.09679859
ESP-La Liga,2022 - 2023,Elche,Omar Mascarell,EQG,29,1993,Right,CM,0.16147198,-0.22858004,-0.19045511,0.58963376,0.49065778,-0.1370254,-0.59246624,-0.074112736,-0.09154229,-0.28746894
ESP-La Liga,2022 - 2023,Elche,Pere Milla,ESP,29,1992,Left,ST,0.08284966,-0.1834684,-0.30113515,0.49151608,0.7068323,0.05036811,-0.22048947,-0.3427497,0.1996478,-0.18878643
ESP-La Liga,2022 - 2023,Elche,Raúl Guti,ESP,25,1996,Right,CM,-0.4138795,-0.22164878,-0.5563733,0.6762252,0.7605342,-0.023958378,-0.43839025,-0.32462233,0.12686037,-0.22858505
ESP-La Liga,2022 - 2023,Elche,Tete Morente,ESP,25,1996,Right,LM,-0.18833181,-0.25988325,0.042797193,0.71059126,0.6547929,-0.012073221,-0.2819644,0.059468366,0.07228755,-0.15110639
ESP-La Liga,2022 - 2023,Espanyol,Denis Suárez,ESP,28,1994,Right,CM,-0.45050433,-0.48401967,-0.35381794,0.6954195,0.7419802,0.054351136,-0.58926725,-0.3592272,0.147183,-0.31883153
ESP-La Liga,2022 - 2023,Espanyol,Edu Expósito,ESP,25,1996,Right,CAM,-0.36621913,-0.46127695,-0.12875147,0.41805658,0.59466696,0.14056967,-0.50648403,-0.36576894,0.07436102,-0.3082491
ESP-La Liga,2022 - 2023,Espanyol,Leandro Cabrera,URU,31,1991,Left,CB,0.023304604,0.079829454,-0.20415948,0.54338586,0.418528,0.26003572,-0.5547034,0.2833308,-0.14839514,-0.6078176
ESP-La Liga,2022 - 2023,Espanyol,Sergi Darder,ESP,28,1993,Right,LM,0.20026407,-0.6201742,0.4681463,0.56995404,0.12792075,-0.06009405,-0.2753411,0.15432076,-0.009606938,-0.14479157
ESP-La Liga,2022 - 2023,Espanyol,Vinicius Souza,BRA,23,1999,Right,CDM,0.09915485,-0.10275798,0.1928698,0.66379875,0.6663059,-0.4122177,-0.5910105,-0.3342709,-0.21808705,-0.5476556
ESP-La Liga,2022 - 2023,Espanyol,Óscar Gil,ESP,25,1997,Right,RB,0.04635595,-0.32266995,-0.041295297,0.69868237,0.8031342,-0.17014201,-0.43623295,0.025004735,-0.09962823,-0.4075254
ESP-La Liga,2022 - 2023,Getafe,Borja Mayoral,ESP,25,1997,Right,ST,-0.15005189,-0.09785158,-0.066011764,0.5391406,0.6574303,0.1077937,-0.051196177,0.08535159,0.0861885,0.16380997
ESP-La Liga,2022 - 2023,Getafe,Damián Suárez,URU,34,1988,Right,RB,-0.10466971,-0.36560452,0.0212934,0.59292555,0.73436856,0.052458435,-0.38374743,-0.18997307,-0.2590256,-0.3097268
ESP-La Liga,2022 - 2023,Getafe,Domingos Duarte,POR,27,1995,Right,CB,0.055106085,0.23641439,-0.36156654,0.4023298,0.5199006,0.23940748,-0.612933,0.090142734,0.04187997,-0.4461075
ESP-La Liga,2022 - 2023,Getafe,Enes Ünal,TUR,25,1997,Right,ST,0.26658407,-0.0005259141,-0.15051301,0.20686127,0.5504148,0.30273524,0.12280633,-0.11581854,0.34384462,-0.41226608
ESP-La Liga,2022 - 2023,Getafe,Gastón Álvarez,URU,22,2000,Left,CB,-0.27967605,-0.27302146,0.18087721,0.56556547,0.7827481,0.3494098,-0.54728156,-0.47538254,-0.2184221,-0.3772181
ESP-La Liga,2022 - 2023,Getafe,Luis Milla,ESP,27,1994,Right,CM,0.019697558,-0.44148725,-0.21843992,0.33557346,0.6255275,-0.131592,-0.6878236,-0.25662443,0.046314735,-0.29714918
ESP-La Liga,2022 - 2023,Getafe,Omar Alderete,PAR,25,1996,Left,CB,-0.04323156,-0.17289682,-0.023275025,0.47628844,0.6188341,0.35850203,-0.61984706,-0.008416391,0.07603441,-0.59637344
ESP-La Liga,2022 - 2023,Getafe,Portu,ESP,30,1992,Right,RM,-0.16557857,-0.40122476,-0.2665673,0.46086532,0.81861514,-0.06327311,-0.40668312,0.012749188,-0.09901254,-0.25520545
ESP-La Liga,2022 - 2023,Girona,Aleix García,ESP,25,1997,Right,CM,-0.12057348,-0.53619874,-0.24284299,0.31610617,0.20384435,-0.012242331,-0.36866134,-0.022834482,-0.17448169,-0.20048308
ESP-La Liga,2022 - 2023,Girona,Arnau Martinez,ESP,19,2003,Right,RB,0.066426,-0.342012,0.26548314,0.41993004,0.5277193,-0.14296024,-0.40345272,0.02865731,-0.40430292,-0.17254177
ESP-La Liga,2022 - 2023,Girona,Cristhian Stuani,URU,35,1986,Right,ST,-0.2530851,0.18716092,-0.8154243,0.4005428,0.76874584,0.12078114,0.33329174,-0.73513114,0.5010071,-0.24176067
ESP-La Liga,2022 - 2023,Girona,David López,ESP,32,1989,Right,CB,-0.086845376,0.36567253,-0.08958309,0.50014144,0.28339878,0.31577623,-0.7367077,-0.2583307,-0.16027178,0.04641971
ESP-La Liga,2022 - 2023,Girona,Iván Martín,ESP,23,1999,Left,CM,-0.29335535,-0.2799921,-0.12863444,0.35267118,0.6302411,-0.048971977,-0.40679505,-0.18321759,0.0024803304,0.17037906
ESP-La Liga,2022 - 2023,Girona,Javi Hernández,ESP,24,1998,Left,RM,-0.35779056,-0.39966756,-0.2845938,0.41997087,0.66249275,-0.019348914,-0.6342016,-0.25606048,0.06494664,0.008816362
ESP-La Liga,2022 - 2023,Girona,Juanpe,ESP,31,1991,Right,CM,-0.16404028,0.23877585,-0.26805374,0.61127186,0.49015754,0.50934464,-0.7639404,-0.23306994,0.0475998,0.04556831
ESP-La Liga,2022 - 2023,Girona,Miguel Gutiérrez,ESP,21,2001,Left,LB,-0.09823321,-0.41507527,0.10419035,0.459775,0.5810234,0.08498902,-0.50173956,0.1280733,-0.12261376,0.096444085
ESP-La Liga,2022 - 2023,Girona,Santiago Bueno,URU,23,1998,Right,CB,0.2345868,0.10860649,-0.26056454,0.6138791,0.2170775,-0.07045513,-0.6140338,0.22229801,-0.27579123,-0.20993093
ESP-La Liga,2022 - 2023,Girona,Valentín Castellanos,ARG,23,1998,Right,ST,-0.30914038,0.05235801,0.030673759,0.5226222,0.7137601,0.2254119,0.28381693,-0.08819782,0.13239506,-0.2588811
ESP-La Liga,2022 - 2023,Girona,Yan Couto,BRA,20,2002,Right,RB,-0.35655272,-0.5356483,-0.09516319,0.47813374,0.7535701,0.16885336,-0.5792874,-0.27465698,0.048989944,-0.013236418
ESP-La Liga,2022 - 2023,Girona,Yangel Herrera,VEN,24,1998,Right,CM,-0.41332301,-0.24214965,-0.26053366,0.37554663,0.6189802,-0.07562378,-0.45860326,-0.34603328,0.17860726,-0.20833737
ESP-La Liga,2022 - 2023,Mallorca,Antonio Sánchez,ESP,25,1997,Right,RM,-0.26500845,-0.3268585,-0.34494546,0.6533717,0.7481744,0.0918763,-0.45881355,-0.20853043,0.14925852,-0.34591597
ESP-La Liga,2022 - 2023,Mallorca,Copete,ESP,22,1999,Left,CB,-0.0066923867,0.120655976,0.060961153,0.614587,0.5871326,0.3184662,-0.72989774,-0.029410107,-0.10864783,-0.366376
