league,season,team,player,nation,age,born,preferred_foot,pos,macro_pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16
FRA-Ligue 1,2023 - 2024,Reims,Mohamed Daramy,DEN,21,2002,Right,LM,Wide Midfielder,-0.48330635,-0.13564375,-0.42742693,-0.14394763,0.09860001,0.4870199,0.274271,-0.20752724,0.32545707,0.14732997,1.0212283,0.15352142,0.42895597,-0.13568214,-0.4836769,0.61711955
FRA-Ligue 1,2023 - 2024,Reims,Oumar Diakité,CIV,19,2003,Right,ST,ST,0.16475032,-0.05273882,-0.06464912,-0.23411812,-0.31365436,0.623184,0.050426215,-0.13786162,-0.08487461,0.13581447,1.0810962,0.2467537,0.3582969,0.13666886,-0.76466113,0.7288323
FRA-Ligue 1,2023 - 2024,Reims,Reda Khadra,GER,22,2001,Right,CAM,CAM,-0.12863375,-0.21422279,-0.06741288,0.12112351,-0.15879494,0.49542123,0.719882,0.24326864,0.1502356,0.57318354,0.8402608,-0.19886109,0.5682094,-0.22321796,-0.29970872,0.9714993
FRA-Ligue 1,2023 - 2024,Reims,Teddy Teuma,MLT,29,1993,Left,CAM,CAM,0.45577776,-0.41385463,0.103450075,0.1336353,0.07104217,-0.09083392,0.061393857,0.5495108,0.25287157,0.092536345,0.6213445,-0.84634024,0.31081828,-0.36786905,-0.12610084,0.041447844
FRA-Ligue 1,2023 - 2024,Rennes,Adrien Truffert,FRA,21,2001,Left,LB,Fullback,0.31789964,-0.41011357,-0.23794518,-0.1445385,0.40212712,0.24680024,0.22910151,0.18750212,0.3003737,-0.04265047,0.6302828,-0.388741,-0.4950785,-0.18337515,-0.27152067,0.7124342
FRA-Ligue 1,2023 - 2024,Rennes,Amine Gouiri,ALG,23,2000,Right,ST,ST,0.06407346,0.3096528,0.29330042,-0.34083116,0.059819654,0.7680363,0.18725814,0.037360925,0.44067398,0.5354384,0.5103052,-0.1973947,0.14649972,-0.20325851,-0.6793506,0.13344593
FRA-Ligue 1,2023 - 2024,Rennes,Arnaud Kalimuendo,FRA,21,2002,Right,ST,ST,-0.27066413,-0.020100541,0.46555474,-0.4243866,-0.38031933,0.7257301,0.19870512,0.13055235,-0.06036292,0.85325253,0.66203284,-0.09449904,0.09980094,0.510915,-0.43163028,0.23435298
FRA-Ligue 1,2023 - 2024,Rennes,Arthur Theate,BEL,23,2000,Left,CB,CB,0.36695218,-0.14992473,-0.62690645,-0.5997861,-0.15038408,0.27638632,0.042791232,0.044263184,0.061879624,-0.21090274,0.33654183,-0.34169278,-0.75213075,-0.17309436,0.18658248,0.1204264
FRA-Ligue 1,2023 - 2024,Rennes,Baptiste Santamaria,FRA,28,1995,Right,CDM,CDM,0.5254977,0.081255816,-0.52303743,0.13811459,0.18207854,0.5368322,-0.034183994,0.30232823,0.30624473,0.4523562,0.60818946,-0.7104469,-0.05675889,-0.40416038,-0.108720936,0.41657045
FRA-Ligue 1,2023 - 2024,Rennes,Désiré Doué,FRA,18,2005,Right,RW,Winger,-0.09192139,-0.27625832,0.052235365,0.11556327,-0.18813473,0.5049111,0.2585457,0.35186392,0.7190564,0.06915875,0.71400964,-0.29844254,0.69453627,-0.29561883,-0.32638404,0.23823296
FRA-Ligue 1,2023 - 2024,Rennes,Guela Doué,CIV,20,2002,Right,RB,Fullback,0.32168293,-0.14148472,-0.80313206,-0.17158416,-0.018625021,0.27735817,0.7014756,0.09368302,0.49437878,0.29558894,0.8762351,-0.44286928,0.37079573,-0.098921716,-0.10278918,0.8510379
FRA-Ligue 1,2023 - 2024,Rennes,Lorenz Assignon,TOG,23,2000,Right,RB,Fullback,0.12803212,-0.59063953,-0.5868957,-0.15765373,-0.36247948,0.6065694,0.7066024,0.2963187,-0.12648454,0.5422093,0.885627,-0.29390505,0.34617013,-0.2966697,-0.14671144,0.5954642
FRA-Ligue 1,2023 - 2024,Rennes,Ludovic Blas,FRA,25,1997,Left,RM,Wide Midfielder,0.19499314,-0.30014905,-0.2288137,-0.05170756,-0.2606991,0.25560465,0.460463,-0.006607838,0.18335505,0.53913325,0.8089553,-0.15847126,0.09229528,-0.11840829,-0.6034442,0.6137524
FRA-Ligue 1,2023 - 2024,Rennes,Martin Terrier,FRA,26,1997,Right,ST,ST,-0.041044086,-0.12360198,0.14806147,-0.38524753,-0.1622469,0.7659877,0.2980638,0.38168693,-0.16453324,0.38411966,0.632851,0.016087443,0.6606363,-0.020188376,-0.4762174,0.2689329
FRA-Ligue 1,2023 - 2024,Rennes,Nemanja Matić,SRB,34,1988,Left,CDM,CDM,0.39321917,-0.057149783,-1.024968,-0.19221497,-0.32069668,0.5097307,0.68593544,0.25470588,0.45893955,0.50295395,0.7919121,-0.71735966,0.13979787,-0.045664296,-0.06686391,0.37523055
FRA-Ligue 1,2023 - 2024,Rennes,Warmed Omari,COM,23,2000,Right,CB,CB,0.044854373,-0.33804575,-0.8264105,-0.62233096,-0.32955852,0.67956614,-0.3384574,0.33017635,-0.054525793,-0.44355366,0.70212644,0.01513543,-0.12278233,0.25572947,0.38598287,0.06029471
FRA-Ligue 1,2023 - 2024,Strasbourg,Abakar Sylla,CIV,20,2002,Left,CB,CB,0.55076224,-0.42377123,-0.82542956,-0.39038196,0.046328217,0.41449142,0.18197037,0.6880829,0.014596073,-0.021768223,0.4751402,0.10028947,-0.29653832,0.0888443,-0.0008541718,0.2654684
FRA-Ligue 1,2023 - 2024,Strasbourg,Dilane Bakwa,FRA,20,2002,Left,RM,Wide Midfielder,0.11654341,-0.2805951,0.34750775,0.24916917,-0.23908255,0.3139969,0.4581241,-0.31551826,0.47257888,-0.15629761,0.64749336,-0.33599833,0.45057073,-0.17488256,-0.14897645,0.5357593
FRA-Ligue 1,2023 - 2024,Strasbourg,Emanuel Emegha,NED,20,2003,Left,ST,ST,0.23568237,0.30891332,0.10518137,-0.68222326,-0.17702597,0.29400474,0.16487226,-0.2387865,-0.103677034,0.011480752,0.51677346,0.28686368,0.17615475,0.23641923,-0.8149801,1.0545824
FRA-Ligue 1,2023 - 2024,Strasbourg,Habib Diarra,SEN,19,2004,Right,CM,CM,-0.07271066,-0.0038260743,-0.12181478,-0.003601268,-0.12488563,0.49619818,-0.13916251,0.25832832,0.5440284,0.67375386,0.9042504,-0.52694345,0.045124326,-0.19927076,0.041336365,0.35834113
FRA-Ligue 1,2023 - 2024,Strasbourg,Ibrahima Sissoko,MLI,25,1997,Right,CDM,CDM,0.6935197,-0.116866,-0.5407302,0.061442897,-0.08551568,0.7022487,0.28679883,0.2209663,0.28201503,0.31366596,0.553922,-0.5491339,0.33792457,0.14985636,-0.20253208,0.687721
FRA-Ligue 1,2023 - 2024,Strasbourg,Junior Mwanga,FRA,20,2003,Right,CDM,CDM,0.3601708,-0.18874048,-0.60509586,-0.17379928,-0.26481304,0.6670376,0.26592845,0.110789284,0.33638233,0.450061,1.0756625,-0.3011252,0.49065885,-0.01573877,-0.16221194,0.58986753
FRA-Ligue 1,2023 - 2024,Strasbourg,Lucas Perrin,FRA,24,1998,Right,CB,CB,0.2892432,-0.003075786,-0.64963126,-0.44507426,-0.043977454,0.20413575,-0.071810596,-0.0120117515,0.15318847,0.050958287,0.21982703,-0.16371611,-0.77330565,-0.18771437,0.6899671,0.38698643
FRA-Ligue 1,2023 - 2024,Strasbourg,Marvin Senaya,TOG,22,2001,Right,RB,Fullback,0.8154946,-0.7329477,-0.22600132,0.22530144,-0.06197588,0.2830146,0.09187381,0.250941,0.10670371,-0.1140241,0.83807343,-0.09513126,-0.12584682,-0.049792156,0.038733497,0.5947429
FRA-Ligue 1,2023 - 2024,Strasbourg,Thomas Delaine,FRA,31,1992,Left,LB,Fullback,0.3631137,-0.45211613,-0.23676635,-0.18776424,-0.29263395,0.3739907,0.33120722,0.035951763,-0.062345155,-0.59131193,0.9559787,-0.22983253,-0.101522096,0.40191108,-0.0117495805,0.73822725
FRA-Ligue 1,2023 - 2024,Strasbourg,Ângelo,BRA,18,2004,Left,RM,Wide Midfielder,0.06818612,-0.38497093,-0.4373392,0.30154902,-0.12403649,0.26613724,0.80670226,0.22038586,0.32426584,0.20971099,0.95164424,-0.34651214,0.6774925,-0.27084363,-0.31106827,1.0106679
FRA-Ligue 1,2023 - 2024,Toulouse,Aron Dønnum,NOR,25,1998,Left,RM,Wide Midfielder,0.017787218,-0.19971013,-0.22459602,0.0114622265,-0.28146097,0.45496297,0.52758867,0.0953291,0.43451488,0.51224273,0.96341056,-0.39903343,0.10832132,-0.2766507,-0.25896728,0.8715778
FRA-Ligue 1,2023 - 2024,Toulouse,Christian Mawissa,FRA,18,2005,Left,CB,CB,0.11809838,-0.84905165,-0.86350334,-0.71328247,-0.48426256,0.4962651,0.25745317,0.48075032,-0.19812502,-0.33230814,0.9888542,0.37269923,0.34558496,0.12945826,-0.19219485,0.4773516
FRA-Ligue 1,2023 - 2024,Toulouse,Frank Magri,CMR,23,1999,Right,ST,ST,0.335366,-0.37792683,-0.023953905,-0.60506374,-0.15897194,0.11434067,0.66769,0.14153276,0.09918978,0.3266407,0.8045801,-0.005732663,0.6142619,-0.1766265,-0.5996558,0.94588226
FRA-Ligue 1,2023 - 2024,Toulouse,Gabriel Suazo,CHI,25,1997,Left,LB,Fullback,0.5148924,-0.4517604,-0.23384391,0.4415977,0.4897762,0.2070443,-0.08157453,0.23033543,0.25630605,-0.2893124,0.81654006,-0.4428497,-0.025196584,-0.21001422,0.0023519471,0.6470792
FRA-Ligue 1,2023 - 2024,Toulouse,Logan Costa,CPV,22,2001,Right,CB,CB,0.16888577,0.047428124,-0.5314386,-0.62531716,0.006664194,0.2321823,-0.15908982,0.09835203,0.1591882,-0.18291655,0.17201394,-0.26644883,-0.62659514,-0.027853474,0.5605639,0.41139975
FRA-Ligue 1,2023 - 2024,Toulouse,Moussa Diarra,MLI,22,2000,Left,CB,CB,0.25118914,-0.5553506,-0.7008269,-0.52050453,-0.045268543,0.38981152,0.34727085,0.37246424,-0.0766247,0.016490038,0.90297014,-0.07570852,0.3771217,-0.0030487925,0.11803865,0.6955216
FRA-Ligue 1,2023 - 2024,Toulouse,Niklas Schmidt,GER,25,1998,Right,CM,CM,0.24386355,-0.14550722,-0.33220455,0.1790488,-0.27589905,0.3251202,0.62936544,0.7120344,0.18738936,0.6665098,0.35725763,-0.64850396,0.3845287,-0.46730107,-0.07887454,0.5501262
FRA-Ligue 1,2023 - 2024,Toulouse,Rasmus Nicolaisen,DEN,26,1997,Left,CB,CB,0.5472818,-0.111832924,-0.42960438,-0.89836293,-0.04740239,0.21346654,-0.0290595,0.26990348,0.12449433,-0.15155497,0.2955248,-0.10832125,-0.6789148,0.3720565,0.8382077,0.28190884
FRA-Ligue 1,2023 - 2024,Toulouse,Stijn Spierings,NED,27,1996,Right,CM,CM,0.7315295,-0.2916151,-0.7663739,0.12373704,0.059759278,0.5129066,-0.040574044,0.06817068,0.11767279,0.12173557,0.7568917,-0.7185496,0.17083257,-0.43904823,-0.24405023,0.5228576
FRA-Ligue 1,2023 - 2024,Toulouse,Thijs Dallinga,NED,22,2000,Right,ST,ST,0.08970718,0.45480302,0.51934934,-0.6349107,0.13951275,0.040880207,-0.02147483,0.22035854,0.2416342,0.43377137,0.45465338,-0.0019452609,0.23806956,0.45339805,-0.6785206,0.51012325
FRA-Ligue 1,2023 - 2024,Toulouse,Vincent Sierro,SUI,27,1995,Right,CM,CM,0.12294042,-0.35666218,-0.3928978,0.37198925,-0.16093771,-0.25558752,-0.44180906,-0.016775168,0.22375809,0.28367466,0.864515,-0.5827176,0.24692681,0.16786627,0.19407287,0.32774442
FRA-Ligue 1,2023 - 2024,Toulouse,Yann Gboho,FRA,22,2001,Right,CAM,CAM,-0.14276944,-0.59636337,-0.3729748,-0.31293893,-0.41226396,0.45632988,0.54376346,0.19198015,0.21101367,0.4414015,1.1988645,0.105439864,0.6409941,-0.3451747,-0.38237682,0.6251691
GER-Bundesliga,2023 - 2024,Augsburg,Arne Engels,BEL,19,2003,Right,CM,CM,0.2876042,-0.41246378,-0.27688625,-0.40971562,-0.12459263,0.0639005,0.39025748,0.356358,0.031697392,0.09411831,0.8913271,-0.2712455,0.70612496,-0.18765768,-0.09211424,0.9272423
GER-Bundesliga,2023 - 2024,Augsburg,Arne Maier,GER,24,1999,Right,CM,CM,0.087708265,-0.1954315,-0.42753938,-0.26761866,-0.08633904,0.31607807,0.7733565,-0.04488235,-0.05456975,0.13545601,0.773805,-0.52732176,0.99638027,-0.27824765,-0.13034365,0.6413372
GER-Bundesliga,2023 - 2024,Augsburg,Elvis Rexhbeçaj,KVX,25,1997,Left,CM,CM,0.5892384,-0.5398491,-0.28229982,-0.3769563,-0.25878388,0.1472294,0.22876015,-0.10862911,0.15500595,0.26979136,0.9345662,-0.5979667,0.11692849,0.05333338,-0.08632499,0.90580165
GER-Bundesliga,2023 - 2024,Augsburg,Ermedin Demirović,BIH,25,1998,Right,ST,ST,-0.21794946,0.047029547,0.58872736,-0.20303133,0.48611808,0.030974867,-0.3334974,-0.1661492,0.29192507,0.7094395,0.44576216,0.14269125,0.8452698,0.35998553,-0.06611345,0.60670406
GER-Bundesliga,2023 - 2024,Augsburg,Jeffrey Gouweleeuw,NED,32,1991,Right,CB,CB,0.4721814,0.03598676,-0.34241307,-0.5396836,-0.39050147,0.25863522,0.0070902985,0.0072175637,0.23955461,-0.25607082,0.43764246,-0.5398262,-0.40682483,0.13829641,0.5527707,0.3639957
GER-Bundesliga,2023 - 2024,Augsburg,Kevin Mbabu,SUI,28,1995,Right,RB,Fullback,0.47705245,-0.61742604,-0.31704524,0.11976658,-0.11668983,0.03251271,0.2244082,-0.032990627,0.5095689,-0.19501343,0.60608214,-0.29893953,0.19245197,-0.15567005,-0.06998695,1.2068834
GER-Bundesliga,2023 - 2024,Augsburg,Kristijan Jakić,CRO,26,1997,Right,CDM,CDM,0.25029805,-0.5049185,-0.722488,-0.3981498,-0.24903932,0.27341512,0.41033125,0.45660633,0.044267397,0.49515703,1.095839,-0.23873153,0.70734537,-0.36778644,-0.13344342,0.70761085
GER-Bundesliga,2023 - 2024,Augsburg,Mads Pedersen,DEN,26,1996,Left,LB,Fullback,0.7041032,-0.70993966,-0.55470973,-0.32913893,-0.09243144,0.2938546,0.18400158,0.18120527,0.14340831,-0.40563157,1.2906959,-0.32557023,0.17002922,0.1906915,-0.087180376,0.44545725
GER-Bundesliga,2023 - 2024,Augsburg,Phillip Tietz,GER,26,1997,Right,ST,ST,0.11560649,0.18011332,0.64305717,-0.47320107,-0.07993753,0.45019114,-0.02004841,-0.09389934,0.09441997,0.033342924,0.39330184,-0.155628,0.7887453,0.27311307,-0.3351074,0.9609547
GER-Bundesliga,2023 - 2024,Augsburg,Ruben Vargas,SUI,24,1998,Right,LM,Wide Midfielder,0.032486923,-0.054861654,0.23335244,-0.3172621,0.27559257,0.19002919,0.32800353,-0.10273133,0.25242698,0.29762098,0.76783526,-0.30801946,0.44440302,-0.3848282,-0.25094575,0.8859124
GER-Bundesliga,2023 - 2024,Bayern Munich,Aleksandar Pavlovic,GER,19,2004,Right,CDM,CDM,0.161215,-0.65996206,-0.7624063,-0.36985666,-0.11469832,0.8133891,-0.037889592,0.2620402,-0.36813775,-0.22308157,0.8348722,-0.21469197,0.49651232,-0.14915851,-0.25395495,0.15520698
GER-Bundesliga,2023 - 2024,Bayern Munich,Alphonso Davies,CAN,22,2000,Left,LB,Fullback,-0.020526294,-0.7172403,-0.5262307,-0.0323907,0.39622703,0.49442452,0.11255048,0.23503701,0.68378496,-0.292896,0.45821112,-0.040547937,-0.2204454,-0.22323513,-0.33954847,-0.022324253
GER-Bundesliga,2023 - 2024,Bayern Munich,Dayot Upamecano,FRA,24,1998,Right,CB,CB,0.036497388,0.036063083,-0.8875441,-0.1711159,-0.093940064,0.62102777,-0.2735262,0.34576964,0.019063015,-0.18342249,0.22625065,-0.36560747,-0.42187402,-0.22963354,-0.053688217,0.15872453
GER-Bundesliga,2023 - 2024,Bayern Munich,Eric Dier,ENG,29,1994,Right,CB,CB,0.09100297,0.25337005,-1.1552436,-0.439347,-0.06450266,0.64194584,0.5378844,0.44905955,0.29572245,0.36675358,0.49804235,-0.36938524,-0.2307929,0.2141363,0.1147339,0.40932712
GER-Bundesliga,2023 - 2024,Bayern Munich,Harry Kane,ENG,30,1993,Right,ST,ST,-0.20441805,0.5805631,1.1357049,-0.71137536,0.044354573,-0.24810858,-0.10734761,-0.042864174,-0.29649028,0.6173942,-0.13472642,0.257644,0.41931146,0.57455707,-0.47345406,-0.47794354
GER-Bundesliga,2023 - 2024,Bayern Munich,Jamal Musiala,GER,20,2003,Right,CAM,CAM,0.034754522,-0.21202251,0.43459746,0.2757609,-0.26943296,0.8928332,0.21534282,0.31953156,0.35469952,0.039727166,0.549391,0.11706232,0.70966035,-0.07903907,-0.7185071,-0.408244
GER-Bundesliga,2023 - 2024,Bayern Munich,Joshua Kimmich,GER,28,1995,Right,CDM,CDM,0.16269594,-0.20421386,0.08152914,0.39104927,0.34010404,0.32608235,0.37444103,0.21606971,-0.113503635,-0.3792079,0.07726671,-1.1437122,-0.23557808,-0.29068592,0.20029092,0.06935004
GER-Bundesliga,2023 - 2024,Bayern Munich,Kingsley Coman,FRA,27,1996,Right,LM,Wide Midfielder,0.0328678,-0.3437062,-0.18076968,-0.05658792,-0.27261662,0.656722,0.9395404,-0.10207014,-0.09894013,-0.036125533,0.6930023,-0.12688377,0.26655644,-0.11848143,-0.63907754,0.31321132
GER-Bundesliga,2023 - 2024,Bayern Munich,Konrad Laimer,AUT,26,1997,Right,RB,Fullback,0.3924428,-0.34863096,-0.2139193,0.55606884,0.33917788,0.8749041,0.07560488,0.39995497,0.041529536,0.07107507,0.66065526,-0.5723773,-0.13695574,-0.16978586,-0.22707874,0.26275662
GER-Bundesliga,2023 - 2024,Bayern Munich,Leon Goretzka,GER,28,1995,Right,CM,CM,0.3225274,0.015602544,0.10996014,-0.01668454,0.45256895,0.62727726,-0.1254425,0.21946213,-0.06989935,-0.22344655,0.18599218,-0.61941683,0.28603342,-0.20657316,-0.041731223,-0.24479288
GER-Bundesliga,2023 - 2024,Bayern Munich,Leroy Sané,GER,27,1996,Left,RM,Wide Midfielder,-0.27443168,0.44688848,0.67955846,0.4719007,0.0528363,0.8304635,0.68610305,-0.37227684,0.25713828,-0.1456957,0.21098727,-0.22697213,0.42017782,-0.017601013,-0.40078676,-0.20209286
GER-Bundesliga,2023 - 2024,Bayern Munich,Mathys Tel,FRA,18,2005,Right,ST,ST,-0.07614435,-0.26111278,-0.08228734,-0.549525,0.028729163,0.48856467,0.89923286,0.20452271,0.11053686,0.6241663,0.5347472,0.09963297,0.88615376,-0.4204296,-0.7543907,0.10029073
GER-Bundesliga,2023 - 2024,Bayern Munich,Matthijs de Ligt,NED,23,1999,Right,CB,CB,-0.00832586,0.18649402,-0.8899984,-0.55515444,-0.089430526,0.66349494,0.15892814,0.6577738,0.21555482,0.20520136,0.51381207,-0.33699405,-0.061696053,0.14357592,0.10317973,0.12873514
GER-Bundesliga,2023 - 2024,Bayern Munich,Noussair Mazraoui,MAR,25,1997,Right,RB,Fullback,0.26916516,-0.26490518,-0.7095718,0.026289918,0.45182866,0.64598227,0.4664424,0.142864,-0.10468606,0.26711,0.87534726,-0.50289565,-0.0066076885,-0.35107955,-0.32237396,0.60764515
GER-Bundesliga,2023 - 2024,Bayern Munich,Raphaël Guerreiro,POR,29,1993,Left,LB,Fullback,0.17177568,-0.35676783,-0.43594804,-0.34858435,-0.073790714,0.48723388,0.60826576,0.6242754,-0.22301424,-0.13317935,0.8957643,-0.44143757,-0.17724366,0.05880358,-0.49169907,0.19198747
GER-Bundesliga,2023 - 2024,Bayern Munich,Thomas Müller,GER,33,1989,Right,CAM,CAM,0.04947875,0.026847139,0.5082061,0.33459517,0.37938905,0.6205087,0.4923904,0.038552076,-0.48058817,-0.5808163,0.48735034,-0.38328445,0.9511395,0.24738452,-0.31266108,0.44313192
GER-Bundesliga,2023 - 2024,Bochum,Bernardo,BRA,28,1995,Left,CB,CB,1.2124484,-0.27325314,-0.1363248,-0.12984245,0.29857588,-0.00457903,-0.2545566,0.3435552,0.17947759,-0.22423367,0.3932523,-0.1881946,-0.3574628,0.21303923,0.3108511,0.6966452
GER-Bundesliga,2023 - 2024,Bochum,Christopher Antwi-Adjei,GHA,29,1994,Right,LM,Wide Midfielder,0.24947898,-0.44197512,-0.00326127,-0.10372965,-0.33840975,0.112491354,0.837847,-0.066485435,-0.24422507,0.027086116,0.9155889,-0.11718653,0.4502517,-0.20692536,-0.5213948,1.2198416
GER-Bundesliga,2023 - 2024,Bochum,Erhan Mašović,SRB,24,1998,Right,CB,CB,0.9631077,-0.23488551,-0.41807762,-0.107889414,-0.058357313,0.30333334,0.04912544,0.177501,0.17225626,0.29002282,0.876469,-0.29381767,0.1884664,0.055869922,0.2448031,0.93746614
GER-Bundesliga,2023 - 2024,Bochum,Felix Passlack,GER,25,1998,Right,RB,Fullback,0.2085622,-0.52469265,-0.6388029,-0.62956995,-0.16751352,-0.025176354,0.6964203,0.17575078,-0.085963815,0.0002658628,1.3592939,-0.16477302,0.7903658,-0.12927133,-0.09961126,0.9315969
GER-Bundesliga,2023 - 2024,Bochum,Keven Schlotterbeck,GER,26,1997,Left,CB,CB,0.56095773,-0.2787634,-0.29357776,-0.9441489,0.0008416474,0.1022751,0.44370216,0.64310634,0.2146138,0.19063269,0.2660847,-0.062503025,-0.0039022537,0.28242046,0.40858927,0.38890004
GER-Bundesliga,2023 - 2024,Bochum,Kevin Stöger,AUT,29,1993,Left,CAM,CAM,0.11414443,-0.30821732,0.61304873,0.7372332,0.24283847,-0.61136484,0.12318464,-0.33964348,0.14346732,-0.23806414,0.19491716,-1.191374,0.36684516,0.14603841,0.34679362,0.21154253
GER-Bundesliga,2023 - 2024,Bochum,Matúš Bero,SVK,27,1995,Right,CM,CM,0.59776413,-0.19221896,-0.12020639,-0.109253936,-0.21741834,0.32786912,0.1436305,-0.2252058,-0.14334686,0.07766579,0.9128504,-0.3283387,0.4464456,-0.13306755,-0.3658478,1.3569211
GER-Bundesliga,2023 - 2024,Bochum,Maximilian Wittek,GER,27,1995,Left,LB,Fullback,0.45528105,-0.42421398,-0.29235235,-0.56782365,-0.280662,-0.27309382,0.9252288,0.24529542,0.03619916,0.1799717,1.0326347,-0.40286368,0.55439425,-0.3114125,-0.27371204,0.91826904
GER-Bundesliga,2023 - 2024,Bochum,Moritz Broschinski,GER,22,2000,Right,ST,ST,0.02162826,-0.15015253,-0.1476262,-0.3429311,-0.28985527,0.32205033,0.4350816,-0.25272793,0.10310328,0.18840162,0.9432003,-0.16587538,1.0685248,-0.05448559,-0.49410036,1.3928056
GER-Bundesliga,2023 - 2024,Bochum,Patrick Osterhage,GER,23,2000,Left,CDM,CDM,0.6753106,-0.6088136,-0.33584148,-0.4925211,-0.16107796,0.45259148,0.14731349,0.012062047,0.07266936,-0.019649688,0.9418322,-0.3482105,0.21201041,0.064770766,-0.103361785,0.585514
GER-Bundesliga,2023 - 2024,Bochum,Philipp Hofmann,GER,30,1993,Left,ST,ST,0.23479013,0.31967545,-0.03457199,-0.50563395,-0.14812498,0.28034404,0.5600234,0.17114875,0.16725594,0.1529373,0.48385632,-0.33390236,0.7262946,0.28063053,-0.6269317,1.09747
GER-Bundesliga,2023 - 2024,Bochum,Takuma Asano,JPN,28,1994,Right,RM,Wide Midfielder,0.12094191,0.36056828,0.3766865,-0.48006934,-0.10166219,0.30933738,0.23623332,-0.045880005,0.09824768,0.29799187,0.98768634,-0.03190096,0.130479,-0.059209377,-0.6284143,0.89681274
GER-Bundesliga,2023 - 2024,Darmstadt 98,Christoph Klarer,AUT,23,2000,Right,CB,CB,0.2675994,-0.33797655,-0.55019623,-0.9028666,-0.036045164,0.5857667,-0.06406297,0.31582162,-0.0456945,-0.32728195,0.674591,0.0017365292,0.037872564,0.57352185,0.67439216,0.2065073
GER-Bundesliga,2023 - 2024,Darmstadt 98,Emir Karic,BIH,26,1997,Left,LB,Fullback,0.6319755,-0.3104098,-0.48935357,-0.10431336,0.08954127,0.22101666,0.47013247,0.3857165,0.35545644,0.09567824,0.7578138,-0.7132517,-0.37051117,-0.07469037,-0.034564678,0.6160618
GER-Bundesliga,2023 - 2024,Darmstadt 98,Fabian Holland,GER,33,1990,Left,CDM,CDM,0.5881129,-0.24504524,-0.48422173,-0.12911423,0.25325626,0.19200641,0.38921684,0.2070085,0.10621838,0.37719107,0.9685318,-0.647357,0.021708515,-0.29472947,0.10744759,0.777542
GER-Bundesliga,2023 - 2024,Darmstadt 98,Fabian Nürnberger,BUL,24,1999,Left,LM,Wide Midfielder,0.40507165,-0.45993745,-0.45546967,-0.16358891,-0.08624807,0.14220151,0.7828521,0.27369505,0.07381333,0.18334685,0.86561024,-0.5059399,-0.071966335,-0.21442863,-0.12295227,0.6929
GER-Bundesliga,2023 - 2024,Darmstadt 98,Julian Justvan,GER,25,1998,Left,CAM,CAM,0.07469784,-0.5445886,-0.4048213,-0.35459283,-0.45801368,0.24450871,0.7788776,0.004428908,-0.21488583,0.13879304,1.2259609,-0.34352624,0.7062824,-0.31555384,-0.17450419,0.73167753
GER-Bundesliga,2023 - 2024,Darmstadt 98,Klaus Gjasula,ALB,33,1989,Right,CDM,CDM,0.66266525,-0.1511811,-0.7862304,-0.26124036,-0.21469843,0.51684195,0.28467792,0.049858734,0.086905666,0.26867875,0.8273206,-0.41956848,0.17093122,0.040278442,0.095812194,0.7715866
GER-Bundesliga,2023 - 2024,Darmstadt 98,Luca Pfeiffer,GER,26,1996,Right,ST,ST,0.21174136,0.46318904,-0.20253539,-0.20536128,0.12770596,0.39184016,0.48356545,-0.2319703,0.13368653,0.4253271,0.44112957,-0.35252568,0.670254,-0.11006062,-0.47858468,1.2516567
GER-Bundesliga,2023 - 2024,Darmstadt 98,Marvin Mehlem,GER,25,1997,Right,CM,CM,0.23851438,-0.23175362,-0.27160078,-0.22947985,0.04422741,0.46178818,0.10401517,0.13388208,-0.22430609,0.108120725,1.0840179,0.0077876,0.32269096,-0.18584001,-0.34170362,0.76771545
GER-Bundesliga,2023 - 2024,Darmstadt 98,Matej Maglica,CRO,24,1998,Left,CB,CB,0.7727655,-0.6467826,-0.51562405,-0.5683249,-0.49568924,0.22310339,0.4265079,-0.13506714,-0.10813696,-0.11013076,0.24544154,-0.28605464,0.04346542,0.023938522,0.16147739,0.83228654
GER-Bundesliga,2023 - 2024,Darmstadt 98,Mathias Honsak,AUT,26,1996,Left,LM,Wide Midfielder,0.33941567,-0.27017927,-0.48357162,-0.2906223,-0.35923627,0.4903671,0.5841503,-0.22513823,-0.07777464,0.39710018,0.9302689,-0.16410089,0.50723857,-0.21954194,-0.5926998,1.1215852
GER-Bundesliga,2023 - 2024,Darmstadt 98,Matthias Bader,GER,26,1997,Right,RB,Fullback,0.58250576,-0.8972165,-0.3785944,-0.12690948,-0.25173065,0.39503855,0.121231005,-0.06474513,-0.096968226,-0.3287319,1.1764891,-0.29162896,0.33473495,-0.08670172,0.015524171,0.5346852
GER-Bundesliga,2023 - 2024,Darmstadt 98,Oscar Vilhelmsson,SWE,19,2003,Left,ST,ST,0.4079058,-0.19493182,-0.272483,-0.7093251,-0.2595726,-0.056676537,0.6057219,-0.08459005,-0.121844254,-0.10558495,0.75055397,0.10902663,0.5606335,-0.014290467,-0.73355836,1.463546
